Image,PSNR,Entropy,Enc_Time,Dec_Time,Security
no_tumor_brain (89).jpg,100,7.850499873720965,0.0,0.0,Attack
no_tumor_brain (9).jpg,100,7.842079336199861,0.0,0.0020036697387695312,Attack
no_tumor_brain (90).jpg,100,7.941677867558225,0.0,0.0009999275207519531,Normal
no_tumor_brain (91).jpg,100,7.703074578576718,0.0,0.0,Attack
no_tumor_brain (92).jpg,100,7.443528974470903,0.0,0.0,Attack
no_tumor_brain (93).jpg,100,7.843998637137441,0.0,0.0,Normal
no_tumor_brain (94).jpg,100,7.726200869601566,0.0,0.0,Normal
no_tumor_brain (95).jpg,100,7.905508036052586,0.0,0.0,Attack
no_tumor_brain (96).jpg,100,7.757704503755239,0.0,0.0,Normal
no_tumor_brain (97).jpg,100,7.800440031650721,0.0,0.0,Attack
no_tumor_brain (98).jpg,100,7.6671370607869065,0.0,0.0,Attack
no_tumor_brain (99).jpg,100,7.758718052695548,0.0,0.0,Attack
pituitary_brain (1).jpg,100,7.959028357586181,0.0,0.0,Attack
pituitary_brain (10).jpg,100,7.971451938754731,0.0,0.0,Attack
pituitary_brain (11).jpg,100,7.978058021884191,0.0,0.0,Attack
pituitary_brain (12).jpg,100,7.937713535332066,0.0,0.0,Attack
pituitary_brain (13).jpg,100,7.897359575927993,0.0,0.0,Normal
pituitary_brain (14).jpg,100,7.9135411101408515,0.0,0.0,Normal
pituitary_brain (15).jpg,100,7.9152739996854855,0.0,0.0,Normal
pituitary_brain (16).jpg,100,7.776483801295296,0.0,0.0,Attack
pituitary_brain (17).jpg,100,7.760243143163929,0.0,0.0,Attack
pituitary_brain (18).jpg,100,7.946083220627468,0.0,0.0,Attack
pituitary_brain (19).jpg,100,7.9472795963071565,0.0,0.0,Attack
pituitary_brain (2).jpg,100,7.965894607170949,0.0010790824890136719,0.0,Attack
pituitary_brain (20).jpg,100,7.921590618933004,0.0,0.0010867118835449219,Normal
pituitary_brain (21).jpg,100,7.845610159084039,0.0,0.0,Normal
pituitary_brain (22).jpg,100,7.586776656297108,0.0,0.0,Attack
pituitary_brain (23).jpg,100,7.9831452625662696,0.0,0.0010006427764892578,Attack
pituitary_brain (24).jpg,100,7.96412338079752,0.0,0.0,Attack
pituitary_brain (25).jpg,100,7.9818465501085845,0.0,0.0,Attack
pituitary_brain (26).jpg,100,7.972584768504265,0.0,0.0,Attack
pituitary_brain (27).jpg,100,7.98715756270733,0.0,0.0,Attack
pituitary_brain (28).jpg,100,7.983682658795901,0.0,0.0,Attack
pituitary_brain (29).jpg,100,7.980186451505078,0.0,0.0,Attack
pituitary_brain (3).jpg,100,7.959533805471815,0.0009982585906982422,0.0,Attack
pituitary_brain (30).jpg,100,7.972204773851498,0.0,0.0009987354278564453,Attack
pituitary_brain (31).jpg,100,7.965852529455498,0.0,0.0,Attack
pituitary_brain (32).jpg,100,7.9795496726911095,0.0,0.0,Attack
pituitary_brain (33).jpg,100,7.916136482567845,0.0,0.0,Attack
pituitary_brain (34).jpg,100,7.943906755957324,0.0,0.0,Attack
pituitary_brain (35).jpg,100,7.942216679458557,0.0,0.0,Attack
pituitary_brain (36).jpg,100,7.98515605808911,0.0,0.0,Attack
pituitary_brain (37).jpg,100,7.976281729937865,0.0,0.0,Attack
pituitary_brain (38).jpg,100,7.978831851509259,0.0,0.0,Attack
pituitary_brain (39).jpg,100,7.973589615523736,0.0,0.0,Attack
pituitary_brain (4).jpg,100,7.966890037994994,0.0,0.0,Attack
pituitary_brain (40).jpg,100,7.988166767077139,0.0,0.002006053924560547,Attack
pituitary_brain (41).jpg,100,7.845427017090161,0.0,0.0,Attack
pituitary_brain (42).jpg,100,7.795676406964974,0.0,0.0,Attack
pituitary_brain (43).jpg,100,7.9877524574488135,0.0,0.0,Attack
pituitary_brain (44).jpg,100,7.969746655378608,0.0,0.0010833740234375,Attack
pituitary_brain (45).jpg,100,7.968100573245029,0.0013513565063476562,0.0,Attack
pituitary_brain (46).jpg,100,7.95601615228719,0.0,0.0,Attack
pituitary_brain (47).jpg,100,7.876495209861163,0.0,0.0,Attack
pituitary_brain (48).jpg,100,7.868453977286352,0.0010874271392822266,0.0,Attack
pituitary_brain (49).jpg,100,7.966848045728715,0.0,0.0,Attack
pituitary_brain (5).jpg,100,7.969698132843922,0.0,0.0,Attack
pituitary_brain (50).jpg,100,7.97822992727185,0.0,0.0,Attack
pituitary_brain (51).jpg,100,7.985364108446672,0.0,0.0,Attack
pituitary_brain (52).jpg,100,7.986563129599486,0.0,0.0,Attack
pituitary_brain (53).jpg,100,7.568066547084859,0.0,0.0,Normal
pituitary_brain (54).jpg,100,7.769764017645944,0.0,0.0,Attack
pituitary_brain (55).jpg,100,7.708582725342817,0.0,0.0,Attack
pituitary_brain (56).jpg,100,7.730545339692485,0.0,0.0011050701141357422,Attack
pituitary_brain (57).jpg,100,7.782461934976677,0.0,0.0,Attack
pituitary_brain (58).jpg,100,7.8099074668668145,0.0,0.0,Attack
pituitary_brain (59).jpg,100,7.765786895076326,0.0,0.0,Attack
pituitary_brain (6).jpg,100,7.839451666572266,0.0,0.0010006427764892578,Attack
pituitary_brain (60).jpg,100,7.874014139500815,0.0,0.0010008811950683594,Normal
pituitary_brain (61).jpg,100,7.832346620755659,0.0,0.0010042190551757812,Normal
pituitary_brain (62).jpg,100,7.819824276143947,0.0,0.0,Attack
pituitary_brain (63).jpg,100,7.829543934835475,0.00099945068359375,0.0,Attack
pituitary_brain (64).jpg,100,7.9554324190406955,0.0,0.0,Normal
pituitary_brain (65).jpg,100,7.966381200803213,0.0,0.0010001659393310547,Normal
pituitary_brain (66).jpg,100,7.962573157875763,0.0,0.001070261001586914,Normal
pituitary_brain (67).jpg,100,7.950278912308036,0.0010006427764892578,0.0,Normal
pituitary_brain (68).jpg,100,7.952567600512879,0.0,0.0,Normal
pituitary_brain (69).jpg,100,7.961286119459949,0.0,0.0,Attack
pituitary_brain (7).jpg,100,7.823296415006616,0.0,0.0,Attack
pituitary_brain (70).jpg,100,7.95198200185673,0.0,0.0,Attack
pituitary_brain (71).jpg,100,7.9330141206225795,0.0013272762298583984,0.0,Normal
pituitary_brain (72).jpg,100,7.955968426632246,0.0,0.0010018348693847656,Normal
pituitary_brain (73).jpg,100,7.89147636462271,0.0,0.0,Normal
pituitary_brain (74).jpg,100,7.838267914515038,0.0,0.0010001659393310547,Normal
pituitary_brain (8).jpg,100,7.894409491359397,0.0,0.0,Attack
pituitary_brain (9).jpg,100,7.991245303859944,0.0,0.0,Attack
